date,open,high,low,close,volume
2007-01-26,34.8768,34.8868,34.4468,34.5268,1859700.0
2007-01-29,34.6468,34.8668,34.4868,34.6268,1833700.0
2007-01-30,34.7268,34.8768,34.6168,34.8568,1457500.0
2007-01-31,34.8468,35.4268,34.6768,35.2468,1552200.0
2007-02-01,35.3968,35.6968,35.1068,35.5668,1924500.0
2007-02-02,35.6368,35.7768,35.4668,35.5768,2008400.0
2007-02-05,35.5868,35.6768,35.4168,35.5268,2941800.0
2007-02-06,35.7068,35.7768,35.3068,35.5868,768600.0
2007-02-07,35.7468,35.9268,35.5868,35.7568,1117500.0
2007-02-08,35.6868,35.8468,35.5468,35.6768,775000.0
2007-02-09,35.7968,35.8968,35.0768,35.2768,1011600.0
2007-02-12,35.2968,35.3668,34.9268,35.0568,1079100.0
2007-02-13,35.0868,35.4068,35.0868,35.2768,1561300.0
2007-02-14,35.4968,35.9468,35.4568,35.8868,977400.0
2007-02-15,35.8768,37.7468,35.8468,36.0668,1189800.0
2007-02-16,35.9068,36.0368,35.4868,35.4868,1846000.0
2007-02-20,35.9568,36.2968,35.7368,36.2468,1631100.0
2007-02-21,36.0368,36.2868,35.9768,36.2368,1412600.0
2007-02-22,36.3268,36.4368,35.9668,36.2568,1875700.0
2007-02-23,36.1568,36.6768,35.9168,36.1768,1081400.0
2007-02-26,36.2268,36.3268,35.6968,35.9168,1250600.0
2007-02-27,35.3468,35.5768,33.2268,33.8068,2082300.0
2007-02-28,33.9868,34.5968,33.6368,34.2268,1947500.0
2007-03-01,33.4968,34.3568,33.0868,33.9968,1790200.0
2007-03-02,33.8168,34.1068,33.2768,33.2868,1499200.0
2007-03-05,32.9068,33.5468,32.7668,32.8568,1396100.0
2007-03-06,33.3068,33.9168,33.1968,33.6668,1566600.0
2007-03-07,33.6268,33.9768,33.4568,33.5468,1749100.0
2007-03-08,33.9668,34.2168,33.6168,33.8968,1240500.0
2007-03-09,34.2668,34.2968,33.7168,33.9068,1193000.0
2007-03-12,33.8868,34.3968,33.8368,34.1668,1217900.0
2007-03-13,33.8768,34.0768,33.1168,33.1468,1636400.0
2007-03-14,33.1868,33.5968,32.5768,33.5968,1441200.0
2007-03-15,33.4168,33.7568,33.4168,33.6368,1198500.0
2007-03-16,33.7868,33.9368,33.3468,33.4768,787400.0
2007-03-19,33.8068,34.1268,33.7368,34.0468,757500.0
2007-03-20,34.0468,34.3968,34.0068,34.2668,1704000.0
2007-03-21,34.3768,35.4968,34.2768,35.1968,861100.0
2007-03-22,35.2868,35.2868,34.9568,35.1468,1046500.0
2007-03-23,35.0268,35.1768,34.9468,35.0668,977900.0
2007-03-26,35.0668,35.0768,34.3968,35.0068,1656700.0
2007-03-27,34.9268,34.9568,34.5268,34.7168,3561700.0
2007-03-28,34.4068,34.6468,34.1368,34.3668,1250100.0
2007-03-29,34.6468,34.6468,33.9668,34.3468,1043200.0
2007-03-30,34.3768,34.6768,33.9068,34.4368,1674000.0
2007-04-02,34.4368,34.5868,34.2468,34.4668,835900.0
2007-04-03,34.8468,35.3068,34.7968,35.1768,1583300.0
2007-04-04,35.1868,35.3568,35.0768,35.3568,1064500.0
2007-04-05,35.2068,35.5668,35.1968,35.4468,1057300.0
2007-04-09,35.6268,35.7068,35.3568,35.5568,697800.0
2007-04-10,35.5168,35.6968,35.4768,35.4868,941700.0
2007-04-11,35.6468,35.6468,35.1168,35.2968,893200.0
2007-04-12,35.2068,35.6868,35.0168,35.6468,631500.0
2007-04-13,35.6968,35.8668,35.4368,35.7668,1282100.0
2007-04-16,36.3168,36.4368,36.0368,36.3468,739600.0
2007-04-17,36.4768,36.6868,36.4068,36.6368,842700.0
2007-04-18,36.3668,36.7068,36.2668,36.5468,956000.0
2007-04-19,36.3068,36.6568,36.1868,36.5768,1060100.0
2007-04-20,37.0368,37.1268,36.7068,37.0068,1799100.0
2007-04-23,37.0068,37.1368,36.8568,36.9568,799600.0
2007-04-24,37.0068,37.1068,36.6768,37.0368,1030800.0
2007-04-25,37.2968,37.6068,36.9668,37.4468,1143400.0
2007-04-26,37.5368,37.6668,37.3968,37.5268,1375300.0
2007-04-27,37.3968,37.7068,37.3868,37.6168,1100300.0
2007-04-30,37.6368,37.6368,36.9768,36.9968,941400.0
2007-05-01,37.1268,37.1968,36.6968,37.1668,1635700.0
2007-05-02,37.2768,37.7868,37.2068,37.6268,1105500.0
2007-05-03,37.7668,37.9068,37.6568,37.8068,4072700.0
2007-05-04,38.0468,38.1168,37.7768,38.1168,841500.0
2007-05-07,38.1168,38.1768,37.9968,38.0568,923400.0
2007-05-08,37.8968,38.0168,37.6768,37.9868,1052600.0
2007-05-09,37.9168,38.2668,37.8168,38.1768,785400.0
2007-05-10,37.9468,38.1068,37.3468,37.4368,751200.0
2007-05-11,37.5368,37.9268,37.4668,37.8868,1093400.0
2007-05-14,37.9568,38.0968,37.5368,37.7668,2332000.0
2007-05-15,37.7868,38.0668,37.4468,37.5568,1144200.0
2007-05-16,37.7168,38.0568,37.4268,37.8968,1757600.0
2007-05-17,37.9168,38.0868,37.7968,37.9068,743400.0
2007-05-18,38.1168,38.3568,37.9968,38.3368,2990500.0
2007-05-21,38.2768,38.6468,38.2768,38.4168,4072500.0
2007-05-22,38.5168,38.6468,38.3368,38.4568,2065900.0
2007-05-23,38.6868,38.8868,38.3768,38.5168,1363200.0
2007-05-24,38.5068,38.7468,37.7568,37.8368,1019800.0
2007-05-25,38.0668,38.2268,37.9568,38.1768,852900.0
2007-05-29,38.2468,38.4968,38.0868,38.4168,1419700.0
2007-05-30,38.0768,38.8668,38.0468,38.7768,1706900.0
2007-05-31,39.0568,39.1568,38.8868,39.1368,1406800.0
