日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2014-12-12,3190.69,3227.12,3420.24,3090.55,659028119,737567670272.0,10.23,0.14,4.6,13.99
2014-12-19,3211.77,3366.56,3388.35,3162.92,545995519,635513487360.0,6.99,4.32,139.44,11.59
2014-12-26,3374.19,3466.06,3471.96,3242.07,576526554,626451480576.0,6.83,2.96,99.5,12.24
2014-12-31,3529.18,3584.22,3590.39,3431.01,360730514,439083253760.0,4.6,3.41,118.16,7.66
2015-01-09,3613.72,3558.48,3738.38,3543.08,519723297,679080562688.0,5.45,-0.72,-25.74,11.03
2015-01-16,3545.21,3669.96,3695.29,3479.03,327463486,448710037504.0,6.08,3.13,111.48,6.95
2015-01-23,3454.93,3622.45,3667.99,3376.15,419327367,583837032448.0,7.95,-1.29,-47.51,8.9
2015-01-30,3628.08,3467.53,3651.78,3458.91,292233121,400738283520.0,5.32,-4.28,-154.92,6.2
2015-02-06,3388.6,3350.38,3523.86,3324.88,273410672,366631068416.0,5.74,-3.38,-117.15,5.8
2015-02-13,3349.26,3509.54,3546.33,3336.46,249927770,328110342400.0,6.26,4.75,159.16,5.31
2015-02-17,3509.12,3553.76,3567.1,3495.75,93585413,141769018624.0,2.03,1.26,44.22,1.99
2015-02-27,3561.06,3592.18,3610.19,3501.54,162467635,223686312192.0,3.06,1.08,38.42,3.45
2015-03-06,3617.73,3478.43,3619.94,3473.05,315182451,446942654464.0,4.09,-3.17,-113.75,6.69
2015-03-13,3468.13,3681.83,3718.8,3435.98,362356746,514573225984.0,8.13,5.85,203.4,7.69
2015-03-20,3711.92,3888.37,3914.75,3687.43,530380044,717343920128.0,6.17,5.61,206.54,11.26
2015-03-27,3920.69,3963.51,3979.1,3878.86,524971356,764355756032.0,2.58,1.93,75.14,11.15
2015-04-03,3994.15,4159.92,4185.92,3990.46,557132849,843509280768.0,4.93,4.96,196.41,11.83
2015-04-10,4196.59,4333.91,4341.61,4171.44,482359508,745931108352.0,4.09,4.18,173.99,10.24
2015-04-17,4403.53,4525.14,4568.23,4321.6,686825461,982735962112.0,5.69,4.41,191.23,14.58
2015-04-24,4540.73,4583.38,4693.01,4402.83,763777098,1088511045632.0,6.41,1.29,58.24,16.22
2015-04-30,4624.78,4654.86,4716.74,4585.05,555246147,862846689280.0,2.87,1.56,71.48,11.79
2015-05-08,4663.55,4511.82,4709.71,4402.71,612073261,871000145920.0,6.6,-3.07,-143.04,12.99
2015-05-15,4522.0,4530.49,4662.82,4474.44,586716392,920029622272.0,4.18,0.41,18.67,12.46
2015-05-22,4506.71,4898.98,4900.08,4483.95,514993427,873611079680.0,9.19,8.13,368.49,10.93
2015-05-29,4897.3,4787.85,5145.14,4613.45,789423680,1213150863360.0,10.85,-2.27,-111.13,16.76
2015-06-05,4805.01,5099.94,5183.45,4770.61,686727718,1133662081024.0,8.62,6.52,312.09,14.58
2015-06-12,5111.29,5208.86,5251.6,5054.67,667299016,1102038560768.0,3.86,2.14,108.92,14.17
2015-06-19,5237.69,4537.58,5251.23,4534.49,578149188,1071166885888.0,13.76,-12.89,-671.28,12.27
2015-06-26,4542.57,4258.85,4828.22,4191.58,535725012,895962857472.0,14.03,-6.14,-278.73,11.37
2015-07-03,4374.33,3980.13,4513.39,3835.25,742552155,1237006667776.0,15.92,-6.54,-278.72,15.76
2015-07-10,4324.69,4191.53,4324.69,3618.22,822702497,1297153748992.0,17.75,5.31,211.4,17.47
2015-07-17,4194.26,4192.8,4349.58,3920.68,573865345,961329573888.0,10.23,0.03,1.27,12.18
2015-07-24,4194.72,4155.3,4264.76,4089.73,471467789,802194141184.0,4.17,-0.89,-37.5,10.01
2015-07-31,4085.53,3841.53,4132.86,3645.89,445782735,729343586304.0,11.72,-7.55,-313.77,9.46
2015-08-07,3788.06,3913.74,3982.14,3778.34,276843472,448353011200.0,5.31,1.88,72.21,5.88
2015-08-14,3938.29,4025.7,4093.68,3918.65,361387778,565227085824.0,4.47,2.86,111.96,7.67
2015-08-21,4009.67,3558.09,4049.08,3550.72,370704094,553584111616.0,12.38,-11.62,-467.61,7.87
2015-08-28,3424.54,3347.38,3438.98,2971.28,457549964,566218481664.0,13.14,-5.92,-210.71,9.71
2015-09-02,3308.6,3360.99,3377.76,3197.87,288607905,369480040448.0,5.37,0.41,13.61,6.13
2015-09-11,3345.55,3351.95,3420.31,3174.75,251228254,350541336064.0,7.31,-0.27,-9.04,5.33
2015-09-18,3360.33,3256.68,3375.16,3156.68,240508071,310223107840.0,6.52,-2.84,-95.27,5.11
2015-09-25,3224.84,3239.93,3373.99,3204.08,187275750,261790963200.0,5.22,-0.51,-16.75,3.98
2015-09-30,3233.67,3240.87,3260.54,3181.61,85544522,121755709952.0,2.44,0.03,0.94,1.82
2015-10-09,3366.08,3366.0,3378.7,3325.65,87148841,123561987328.0,1.64,3.86,125.13,1.85
2015-10-16,3376.66,3555.24,3565.61,3370.67,287070968,416138650112.0,5.79,5.62,189.24,6.09
2015-10-23,3569.77,3591.08,3610.22,3436.71,323007080,479361609728.0,4.88,1.01,35.84,6.86
2015-10-30,3637.62,3564.3,3645.62,3508.22,258496002,406017936640.0,3.83,-0.75,-26.78,5.49
2015-11-06,3519.54,3875.55,3883.76,3490.98,412702162,611057541888.0,11.02,8.73,311.25,8.76
2015-11-13,3890.98,3840.16,3997.6,3819.77,477619175,769741053952.0,4.59,-0.91,-35.39,10.14
2015-11-20,3777.38,3879.0,3965.4,3774.4,360392788,593547120640.0,4.97,1.01,38.84,7.65
2015-11-27,3877.93,3672.48,3926.52,3653.19,305093279,510560374784.0,7.05,-5.32,-206.52,6.48
2015-12-04,3666.27,3823.07,3906.07,3573.46,336021470,519243096064.0,9.06,4.1,150.59,7.13
2015-12-11,3823.76,3781.49,3870.58,3749.14,219434235,358786715904.0,3.18,-1.09,-41.58,4.66
2015-12-18,3742.73,3950.22,4020.01,3739.63,272325546,507488153600.0,7.41,4.46,168.73,5.78
2015-12-25,3942.55,4048.03,4176.2,3939.95,326183258,581823823872.0,5.98,2.48,97.81,6.93
2015-12-31,4063.44,3936.36,4069.54,3904.17,157945823,291749092864.0,4.09,-2.76,-111.67,3.35
2016-01-08,3926.33,3504.84,3926.33,3376.58,188731142,320695031040.0,13.97,-10.96,-431.52,4.01
2016-01-15,3437.71,3266.74,3471.4,3195.71,206449142,324181612544.0,7.87,-6.79,-238.1,4.38
2016-01-22,3213.3,3256.98,3384.48,3191.39,171448344,268716237568.0,5.91,-0.3,-9.76,3.64
2016-01-29,3271.81,3109.52,3295.0,2979.53,170710551,240401997312.0,9.69,-4.53,-147.46,3.62
2016-02-05,3101.93,3141.39,3179.68,3037.72,129608577,184422839296.0,4.57,1.02,31.87,2.75
2016-02-19,3058.02,3226.96,3274.28,3056.14,150798321,218428318208.0,6.94,2.72,85.57,3.2
2016-02-26,3266.2,3104.87,3304.98,3059.59,171515300,246443617792.0,7.6,-3.78,-122.09,3.64
2016-03-04,3095.21,3270.71,3280.28,2974.38,231466217,307662069504.0,9.85,5.34,165.84,4.91
2016-03-11,3283.21,3194.1,3305.97,3152.86,145004536,203179395328.0,4.68,-2.34,-76.61,3.08
2016-03-18,3219.49,3369.28,3400.97,3208.0,217316716,312428187904.0,6.04,5.48,175.18,4.61
2016-03-25,3413.47,3420.4,3495.93,3395.25,271879906,433053856256.0,2.99,1.52,51.12,5.77
2016-04-01,3429.34,3437.57,3468.94,3334.18,181933582,294558918912.0,3.94,0.5,17.17,3.86
2016-04-08,3423.38,3391.76,3492.59,3367.69,139326912,223901521664.0,3.63,-1.33,-45.81,2.96
2016-04-15,3432.55,3485.65,3510.65,3402.17,175680357,273207158016.0,3.2,2.77,93.89,3.73
2016-04-22,3461.45,3399.21,3462.3,3310.62,151413844,224785320448.0,4.35,-2.48,-86.44,3.21
2016-04-29,3387.39,3383.42,3414.91,3357.84,98492599,155907979520.0,1.68,-0.46,-15.79,2.09
2016-05-06,3386.57,3351.65,3456.46,3350.97,115645864,180481973504.0,3.12,-0.94,-31.77,2.46
2016-05-13,3334.3,3288.77,3334.3,3247.92,111692777,160540829952.0,2.58,-1.88,-62.88,2.37
2016-05-20,3278.22,3294.34,3318.02,3250.77,102678550,155637475840.0,2.04,0.17,5.57,2.18
2016-05-27,3296.31,3273.16,3319.17,3237.68,93225078,139258652416.0,2.47,-0.64,-21.18,1.98
2016-06-03,3266.91,3420.98,3441.53,3246.81,178825723,276863320320.0,5.95,4.52,147.82,3.8
2016-06-08,3421.57,3386.69,3426.63,3369.25,77018444,133985912576.0,1.68,-1.0,-34.29,1.64
2016-06-17,3352.44,3320.14,3366.94,3251.45,134913376,214128981248.0,3.41,-1.97,-66.55,2.86
2016-06-24,3326.61,3289.6,3389.28,3240.05,136256525,207872150784.0,4.49,-0.92,-30.54,2.89
2016-07-01,3278.22,3380.15,3399.16,3278.01,155741507,244063868160.0,3.68,2.75,90.55,3.31
2016-07-08,3366.26,3427.0,3451.31,3363.54,168355873,256186813952.0,2.6,1.39,46.85,3.57
2016-07-15,3434.04,3520.18,3564.29,3427.2,215608327,330662213888.0,4.0,2.72,93.18,4.58
2016-07-22,3514.88,3473.03,3533.67,3470.03,146253562,225185389312.0,1.81,-1.34,-47.15,3.11
2016-07-29,3468.72,3450.1,3523.62,3401.12,170387960,254373905920.0,3.53,-0.66,-22.93,3.62
2016-08-05,3441.96,3440.87,3464.2,3405.68,128248552,180058590720.0,1.7,-0.27,-9.23,2.72
2016-08-12,3437.43,3544.05,3544.57,3416.55,159848800,231979605504.0,3.72,3.0,103.18,3.39
2016-08-19,3553.66,3605.39,3701.91,3549.45,301240664,428747036672.0,4.3,1.73,61.34,6.4
2016-08-26,3601.44,3548.89,3609.59,3519.42,157751964,222211112960.0,2.5,-1.57,-56.5,3.35
2016-09-02,3549.94,3563.72,3585.66,3535.99,138435168,201450550272.0,1.4,0.42,14.83,2.94
2016-09-09,3566.81,3561.71,3599.79,3542.1,141238651,204134799360.0,1.62,-0.06,-2.01,3.0
2016-09-14,3511.13,3478.38,3520.76,3470.66,89405766,130443978240.0,1.41,-2.34,-83.33,1.9
2016-09-23,3484.23,3512.17,3541.68,3484.23,99548236,151748251392.0,1.65,0.97,33.79,2.11
2016-09-30,3502.67,3493.68,3502.67,3452.99,99886990,138025423360.0,1.41,-0.53,-18.49,2.12
2016-10-14,3510.91,3532.01,3542.45,3500.43,123925229,173409846016.0,1.2,1.1,38.33,2.63
2016-10-21,3533.78,3545.72,3558.8,3496.94,142573390,189979178752.0,1.75,0.39,13.71,3.03
2016-10-28,3548.0,3570.68,3606.52,3543.56,174053489,235092515840.0,1.78,0.7,24.96,3.7
2016-11-04,3560.86,3593.55,3620.38,3540.71,174741047,241002275072.0,2.23,0.64,22.87,3.71
2016-11-11,3593.04,3644.1,3650.32,3545.19,201959098,281648483840.0,2.93,1.41,50.55,4.29
2016-11-18,3636.5,3630.15,3687.91,3626.45,220190919,299120201984.0,1.69,-0.38,-13.95,4.67
2016-11-25,3627.54,3750.41,3750.51,3626.78,261291650,350565207296.0,3.41,3.31,120.26,5.55
2016-12-02,3774.14,3737.85,3800.35,3721.28,293958121,411324149760.0,2.11,-0.33,-12.56,6.24
2016-12-09,3692.79,3717.63,3734.53,3663.65,207326737,281053488128.0,1.9,-0.54,-20.22,4.4
2016-12-16,3712.15,3553.63,3723.42,3537.23,157002696,228823579136.0,5.01,-4.41,-164.0,3.33
2016-12-23,3549.54,3489.68,3550.2,3482.9,102227214,149258152960.0,1.89,-1.8,-63.95,2.17
2016-12-30,3478.16,3509.52,3517.09,3452.46,96038130,137513699584.0,1.85,0.57,19.84,2.04
2017-01-06,3514.43,3525.98,3567.17,3514.38,74446811,120688714240.0,1.5,0.47,16.46,1.58
2017-01-13,3525.39,3498.43,3540.49,3483.45,79648092,122221283072.0,1.62,-0.78,-27.55,1.69
2017-01-20,3492.43,3547.48,3550.55,3456.73,95057842,156035474432.0,2.68,1.4,49.05,2.02
2017-01-26,3551.56,3570.42,3584.08,3535.22,58903410,98011165952.0,1.38,0.65,22.94,1.25
2017-02-03,3574.95,3545.89,3576.97,3543.78,11633358,20713574912.0,0.93,-0.69,-24.53,0.25
2017-02-10,3552.39,3575.17,3583.76,3521.34,95817441,147734539776.0,1.76,0.83,29.28,2.03
2017-02-17,3576.56,3577.96,3616.75,3573.34,111718684,176097253632.0,1.21,0.08,2.79,2.37
2017-02-24,3578.28,3633.61,3651.13,3578.27,109784937,181109314304.0,2.04,1.56,55.65,2.33
2017-03-03,3630.74,3581.58,3631.38,3565.69,96232381,159496393728.0,1.81,-1.43,-52.03,2.04
2017-03-10,3579.76,3591.23,3615.97,3571.42,92392425,157322625280.0,1.24,0.27,9.65,1.96
2017-03-17,3588.79,3608.56,3655.58,3575.74,121753527,208182596096.0,2.22,0.48,17.33,2.58
2017-03-24,3609.91,3648.58,3658.57,3589.03,126605147,213063243008.0,1.93,1.11,40.02,2.69
2017-03-31,3646.09,3613.19,3667.97,3576.43,125729949,208344548096.0,2.51,-0.97,-35.39,2.67
2017-04-07,3630.98,3657.85,3666.64,3626.61,94617687,157052898816.0,1.11,1.24,44.66,2.01
2017-04-14,3661.77,3604.64,3661.81,3592.04,152333745,270070016512.0,1.91,-1.45,-53.21,3.23
2017-04-21,3592.76,3592.01,3609.84,3545.95,125963621,225780544768.0,1.77,-0.35,-12.63,2.67
2017-04-28,3585.14,3587.84,3612.27,3533.4,129965610,232647743232.0,2.2,-0.12,-4.17,2.76
2017-05-05,3574.02,3536.02,3587.28,3521.61,88835668,150708261120.0,1.83,-1.44,-51.82,1.89
2017-05-12,3522.01,3591.61,3592.61,3491.3,121099320,197461289472.0,2.87,1.57,55.59,2.57
2017-05-19,3597.81,3613.58,3636.34,3585.06,105209592,179865867776.0,1.43,0.61,21.97,2.23
2017-05-26,3607.27,3731.47,3757.64,3606.61,139937826,230239448832.0,4.18,3.26,117.89,2.97
2017-06-02,3742.01,3738.77,3774.42,3719.52,83144071,137784517120.0,1.47,0.2,7.3,1.77
2017-06-09,3729.89,3858.75,3880.09,3707.92,117911937,207388220416.0,4.6,3.21,119.98,2.5
2017-06-16,3849.27,3772.76,3895.77,3760.34,112312698,205578302464.0,3.51,-2.23,-85.99,2.38
2017-06-23,3776.3,3912.32,3925.58,3773.52,135680210,242410991872.0,4.03,3.7,139.56,2.88
2017-06-30,3917.24,3942.4,3966.34,3916.96,137379000,240749452288.0,1.26,0.77,30.08,2.92
2017-07-07,3943.96,3917.99,3949.76,3863.15,127798614,227096453888.0,2.2,-0.62,-24.41,2.71
2017-07-14,3911.18,4003.49,4003.88,3899.02,162328702,252620843008.0,2.68,2.18,85.5,3.45
2017-07-21,3998.83,4005.81,4040.35,3907.07,189297137,289868714752.0,3.33,0.06,2.32,4.02
2017-07-28,4004.16,4002.28,4051.9,3945.8,165551870,250551217152.0,2.65,-0.09,-3.53,3.51
2017-08-04,4002.32,3949.3,4064.31,3947.86,167384370,256227995392.0,2.91,-1.32,-52.98,3.55
2017-08-11,3941.74,3884.52,3990.49,3884.18,130815611,202667688704.0,2.69,-1.64,-64.78,2.78
2017-08-18,3892.01,3982.77,3994.87,3891.7,129485773,213561184768.0,2.66,2.53,98.25,2.75
2017-08-25,3986.23,4077.35,4079.69,3979.05,119913307,201404975616.0,2.53,2.37,94.58,2.55
2017-09-01,4086.35,4091.92,4149.17,4059.79,152909355,244611396864.0,2.19,0.36,14.57,3.25
2017-09-08,4080.01,4093.92,4137.01,4065.65,141547244,231780020224.0,1.74,0.05,2.0,3.01
2017-09-15,4106.85,4092.58,4130.3,4078.42,150074141,256282666752.0,1.27,-0.03,-1.34,3.19
2017-09-22,4094.54,4103.77,4131.3,4087.13,138492308,242673899008.0,1.08,0.27,11.19,2.94
2017-09-29,4096.66,4095.12,4107.89,4060.64,112505980,200720852736.0,1.15,-0.21,-8.65,2.39
2017-10-13,4185.22,4230.83,4236.0,4135.46,138679693,253945648640.0,2.46,3.31,135.71,2.94
2017-10-20,4240.2,4260.36,4281.02,4216.8,112237852,212622234624.0,1.52,0.7,29.53,2.38
2017-10-27,4266.93,4393.84,4394.88,4255.49,115007412,227264324608.0,3.27,3.13,133.48,2.44
2017-11-03,4389.23,4363.36,4402.77,4323.21,141344842,268534880768.0,1.81,-0.69,-30.48,3.0
2017-11-10,4357.39,4509.07,4512.61,4340.67,146604023,299289746688.0,3.94,3.34,145.71,3.11
2017-11-17,4516.6,4587.39,4589.37,4459.06,170962677,352703948800.0,2.89,1.74,78.32,3.63
2017-11-24,4559.89,4562.04,4760.31,4506.21,198871729,404909669376.0,5.54,-0.55,-25.35,4.22
2017-12-01,4550.83,4413.04,4551.48,4405.29,135622444,268428233216.0,3.2,-3.27,-149.0,2.88
2017-12-08,4400.41,4442.72,4487.75,4363.87,132361967,255806381568.0,2.81,0.67,29.68,2.81
2017-12-15,4443.98,4431.93,4537.87,4424.5,105486413,243581291776.0,2.55,-0.24,-10.79,2.24
2017-12-22,4430.42,4545.69,4574.57,4423.38,95195446,221114338048.0,3.41,2.57,113.76,2.02
2017-12-29,4549.06,4490.53,4596.46,4438.76,105907278,248774072576.0,3.47,-1.21,-55.16,2.25
2018-01-05,4505.49,4604.25,4626.7,4505.49,127786810,268208651776.0,2.7,2.53,113.72,2.71
2018-01-12,4602.5,4738.1,4740.78,4586.93,162708263,340820558592.0,3.34,2.91,133.85,3.45
2018-01-19,4749.72,4762.79,4818.64,4715.78,220792992,451628724224.0,2.17,0.52,24.69,4.69
2018-01-26,4750.77,4854.96,4909.79,4750.33,223442219,448964149248.0,3.35,1.94,92.17,4.74
2018-02-02,4867.57,4771.3,4874.98,4686.4,191262899,387256807424.0,3.88,-1.72,-83.66,4.06
2018-02-09,4694.03,4283.29,4758.04,4183.29,233029456,467630641152.0,12.05,-10.23,-488.01,4.95
2018-02-14,4296.09,4469.27,4475.88,4277.89,76447082,158301414656.0,4.62,4.34,185.98,1.62
2018-02-23,4534.1,4580.27,4599.51,4513.02,47405834,101533576448.0,1.94,2.48,111.0,1.01
2018-03-02,4603.5,4526.61,4635.38,4482.85,133847064,298656198144.0,3.33,-1.17,-53.66,2.84
2018-03-09,4530.63,4653.11,4654.45,4498.79,111859807,251435850240.0,3.44,2.79,126.5,2.37
2018-03-16,4681.99,4597.22,4690.6,4585.86,116364232,260684668672.0,2.25,-1.2,-55.89,2.47
2018-03-23,4599.67,4459.02,4701.45,4392.35,116262041,265061223168.0,6.72,-3.01,-138.2,2.47
2018-03-30,4413.93,4405.05,4499.7,4286.47,124286287,296363080960.0,4.78,-1.21,-53.97,2.64
2018-04-04,4390.1,4333.69,4432.74,4310.6,65775553,147425421312.0,2.77,-1.62,-71.36,1.4
2018-04-13,4335.2,4362.4,4473.85,4307.79,94214028,205892715520.0,3.83,0.66,28.71,2.0
2018-04-20,4347.55,4226.66,4356.61,4140.99,108112613,239921622784.0,4.94,-3.11,-135.74,2.3
2018-04-27,4222.74,4213.6,4338.96,4154.53,104342890,232423859200.0,4.36,-0.31,-13.06,2.22
2018-05-04,4227.6,4198.71,4244.09,4162.17,56890709,123712613888.0,1.94,-0.35,-14.89,1.21
2018-05-11,4201.25,4352.14,4383.48,4192.3,91174017,218609437440.0,4.55,3.65,153.43,1.94
2018-05-18,4374.91,4398.29,4427.24,4326.27,85522840,200366388480.0,2.32,1.06,46.15,1.82
2018-05-25,4426.54,4290.42,4443.9,4276.44,94802564,200248547328.0,3.81,-2.45,-107.87,2.01
2018-06-01,4290.26,4242.47,4335.23,4190.98,94383827,214096152064.0,3.36,-1.12,-47.95,2.0
2018-06-08,4263.45,4282.68,4365.37,4251.29,99835057,233510109696.0,2.69,0.95,40.21,2.12
2018-06-15,4272.97,4271.73,4350.88,4250.11,109171722,222575367936.0,2.35,-0.26,-10.95,2.32
2018-06-22,4213.05,4154.91,4228.36,4074.75,119846023,211562896128.0,3.6,-2.73,-116.82,2.54
2018-06-29,4177.49,4018.04,4182.07,3898.16,110340031,213414806016.0,6.83,-3.29,-136.87,2.34
2018-07-06,4010.83,3811.32,4013.53,3727.39,113047917,218555098880.0,7.12,-5.14,-206.72,2.4
2018-07-13,3831.23,3987.85,3994.83,3829.16,108184985,213775649024.0,4.35,4.63,176.53,2.3
2018-07-20,3986.29,4002.54,4019.01,3893.34,105365830,199753258752.0,3.15,0.37,14.69,2.24
2018-07-27,3970.03,4022.67,4115.42,3963.19,153165819,248835652864.0,3.8,0.5,20.13,3.25
2018-08-03,4021.94,3763.67,4058.23,3762.99,131665273,213137187840.0,7.34,-6.44,-259.0,2.8
2018-08-10,3756.39,3880.57,3904.33,3685.98,122436449,199307435008.0,5.8,3.11,116.9,2.6
2018-08-17,3840.3,3638.32,3867.31,3632.58,97009682,162599332352.0,6.05,-6.24,-242.25,2.06
2018-08-24,3651.32,3765.33,3802.22,3604.8,90281492,167240256512.0,5.43,3.49,127.01,1.92
2018-08-31,3786.22,3785.93,3882.39,3755.46,106718260,180679296000.0,3.37,0.55,20.6,2.27
2018-09-07,3769.0,3717.13,3837.16,3675.92,93097156,156181418240.0,4.26,-1.82,-68.8,1.98
2018-09-14,3711.33,3659.39,3718.04,3576.45,95350652,155487613952.0,3.81,-1.55,-57.74,2.02
2018-09-21,3636.06,3854.84,3854.84,3594.14,108645333,175703427328.0,7.12,5.34,195.45,2.31
2018-09-28,3815.7,3900.41,3920.52,3806.05,94571362,154839110144.0,2.97,1.18,45.57,2.01
2018-10-12,3808.54,3600.62,3812.85,3505.02,135810827,203968960768.0,7.89,-7.69,-299.79,2.88
2018-10-19,3604.23,3535.63,3616.86,3393.64,113652854,172365339392.0,6.2,-1.8,-64.99,2.41
2018-10-26,3556.19,3531.97,3703.53,3446.93,161961327,253363104768.0,7.26,-0.1,-3.66,3.44
2018-11-02,3494.36,3669.52,3669.52,3334.0,175404260,269179556096.0,9.5,3.89,137.55,3.72
2018-11-09,3643.85,3523.57,3660.08,3523.42,134221138,198417741312.0,3.72,-3.98,-145.95,2.85
2018-11-16,3513.67,3608.9,3634.07,3494.16,155601138,209158509312.0,3.97,2.42,85.33,3.3
2018-11-23,3611.12,3478.51,3648.73,3472.5,129917540,180982600960.0,4.88,-3.61,-130.39,2.76
2018-11-30,3481.19,3516.6,3548.28,3458.85,103115774,145913853184.0,2.57,1.1,38.09,2.19
2018-12-07,3621.83,3532.51,3647.33,3527.15,128728712,208951160064.0,3.42,0.45,15.91,2.73
2018-12-14,3499.32,3520.24,3594.51,3474.76,105510552,161657148416.0,3.39,-0.35,-12.27,2.24
2018-12-21,3511.29,3337.79,3522.59,3311.33,86399321,150749040640.0,6.0,-5.18,-182.45,1.83
2018-12-28,3323.27,3296.1,3365.51,3259.21,84443521,135801368576.0,3.18,-1.25,-41.69,1.79
2019-01-04,3314.08,3301.79,3316.92,3193.62,58762856,97144274432.0,3.74,0.17,5.69,1.25
2019-01-11,3327.29,3416.76,3422.73,3303.79,106719397,168556600576.0,3.6,3.48,114.97,2.27
2019-01-18,3410.72,3544.12,3549.78,3376.04,109005044,170890980352.0,5.08,3.73,127.36,2.31
2019-01-25,3550.62,3571.14,3593.39,3493.88,102558245,166093878784.0,2.81,0.76,27.02,2.18
2019-02-01,3590.86,3665.77,3671.98,3524.91,110908568,176588246016.0,4.12,2.65,94.63,2.35
2019-02-15,3663.14,3790.23,3888.9,3663.14,173339809,255832288256.0,6.16,3.4,124.46,3.68
2019-02-22,3825.54,3978.34,3978.38,3825.54,203198659,300636928768.0,4.03,4.96,188.11,4.31
2019-03-01,4034.36,4209.74,4209.74,4026.82,298555581,448395211520.0,4.6,5.82,231.4,6.34
2019-03-08,4248.05,4079.7,4357.07,4078.03,328912102,476144607232.0,6.63,-3.09,-130.04,6.98
2019-03-15,4091.52,4281.92,4325.68,4089.64,249629824,420540657664.0,5.79,4.96,202.22,5.3
2019-03-22,4291.83,4350.58,4435.41,4276.1,220844750,369378168832.0,3.72,1.6,68.66,4.69
2019-03-29,4279.42,4430.5,4436.98,4183.08,183004679,320569965312.0,5.84,1.84,79.92,3.89
2019-04-04,4467.07,4635.87,4645.12,4467.07,218849421,368287096832.0,4.02,4.64,205.37,4.65
2019-04-12,4688.31,4612.72,4785.43,4580.83,232916484,422539477248.0,4.41,-0.5,-23.15,4.94
2019-04-19,4696.71,4836.93,4839.06,4571.81,193706972,347303186688.0,5.79,4.86,224.21,4.11
2019-04-26,4835.73,4525.04,4839.86,4523.95,197436676,345354781440.0,6.53,-6.45,-311.89,4.19
2019-04-30,4528.87,4590.01,4640.49,4516.74,62578893,125777577984.0,2.73,1.44,64.97,1.33
2019-05-10,4411.51,4373.28,4429.53,4168.44,160501419,333687729408.0,5.69,-4.72,-216.73,3.41
2019-05-17,4297.48,4281.85,4400.96,4238.06,154362120,259790971648.0,3.72,-2.09,-91.43,3.28
2019-05-24,4260.46,4169.64,4312.71,4137.92,144253477,234393273600.0,4.08,-2.62,-112.21,3.06
2019-05-31,4167.7,4219.88,4309.99,4113.4,145029283,233301863680.0,4.71,1.2,50.24,3.08
2019-06-06,4235.7,4095.43,4265.3,4083.26,92190720,153558637568.0,4.31,-2.95,-124.45,1.96
2019-06-14,4114.07,4226.6,4311.32,4098.65,152175963,230249422848.0,5.19,3.2,131.17,3.23
2019-06-21,4227.16,4469.1,4503.9,4201.01,145759218,299857179392.0,7.17,5.74,242.5,3.09
2019-06-28,4469.58,4505.74,4529.55,4383.95,117308322,257839762688.0,3.26,0.82,36.64,2.49
2019-07-05,4602.51,4627.33,4693.72,4548.61,142150627,336793372928.0,3.22,2.7,121.59,3.02
2019-07-12,4597.93,4504.8,4597.93,4461.4,105413627,242987233792.0,2.95,-2.65,-122.53,2.24
2019-07-19,4478.18,4459.65,4525.25,4412.32,109367181,236662738432.0,2.51,-1.0,-45.15,2.32
2019-07-26,4470.65,4545.03,4549.4,4418.03,114682378,251410161152.0,2.95,1.91,85.38,2.43
2019-08-02,4543.07,4416.94,4586.32,4364.62,121832120,252347544576.0,4.88,-2.82,-128.09,2.59
2019-08-09,4381.92,4310.24,4404.53,4199.57,129895123,259626795264.0,4.64,-2.42,-106.7,2.76
2019-08-16,4340.49,4464.91,4505.85,4317.28,112728632,268448168448.0,4.37,3.59,154.67,2.39
2019-08-23,4504.31,4656.37,4668.11,4485.06,125859890,294932862464.0,4.1,4.29,191.46,2.67
2019-08-30,4573.49,4669.36,4702.63,4560.46,128407183,314749077504.0,3.05,0.28,12.99,2.73
2019-09-06,4679.82,4825.47,4835.0,4677.6,157074493,350237220864.0,3.37,3.34,156.11,3.33
2019-09-12,4861.07,4824.32,4865.93,4738.01,114665425,266924262400.0,2.65,-0.02,-1.15,2.43
2019-09-20,4829.04,4832.33,4846.44,4725.13,126416984,284232705024.0,2.51,0.17,8.01,2.68
2019-09-27,4824.31,4746.75,4841.78,4712.1,121970202,275419077888.0,2.68,-1.77,-85.58,2.59
2019-09-30,4728.59,4694.4,4746.83,4692.47,16718826,42497656576.0,1.15,-1.1,-52.35,0.35
2019-10-11,4697.68,4805.58,4817.9,4677.46,83347960,205786855424.0,2.99,2.37,111.18,1.77
2019-10-18,4852.5,4777.04,4874.98,4766.42,109236592,261410066944.0,2.26,-0.59,-28.54,2.32
2019-10-25,4771.91,4797.57,4824.76,4735.93,89716141,225284510976.0,1.86,0.43,20.53,1.9
2019-11-01,4811.62,4946.01,4949.88,4802.86,121363336,303157809152.0,3.06,3.09,148.44,2.58
2019-11-08,4965.53,4981.58,5029.13,4958.14,121673344,288269999360.0,1.44,0.72,35.57,2.58
2019-11-15,4948.6,4887.06,4948.6,4849.18,108935893,252869844480.0,2.0,-1.9,-94.52,2.31
2019-11-22,4887.3,4818.47,4989.8,4792.3,109675855,273548656640.0,4.04,-1.4,-68.59,2.33
