date,value
20160119,12397.28
20160120,12398.27
20160121,12399.27
20160122,12400.26
20160125,12401.25
20160126,12402.24
20160127,12403.23
20160128,12403.23
20160129,12743.24
20160201,12598.07
20160202,12802.74
20160203,12723.78
20160204,12843.45
20160205,12810.95
20160215,12718.13
20160216,13065.82
20160217,13149.61
20160218,13129.73
20160219,13092.81
20160222,13362.26
20160223,13241.23
20160224,13325.82
20160225,12641.34
20160226,12781.45
20160229,12574.34
20160301,12745.71
20160302,13213.57
20160303,13232.21
20160304,13381.14
20160307,13426.75
20160308,13444.88
20160309,13351.71
20160310,13164.59
20160311,13168.41
20160314,13320.20
20160315,13377.87
20160316,13472.64
20160317,13527.61
20160318,13660.60
20160321,13798.97
20160322,13755.43
20160323,13735.23
20160324,13572.20
20160325,13667.25
20160328,13608.16
20160329,13519.76
20160330,13809.11
20160331,13822.63
20160401,13860.25
20160405,14001.97
20160406,13952.51
20160407,13783.64
20160408,13745.94
20160411,13907.58
20160412,13866.75
20160413,14008.73
20160414,14057.62
20160415,14040.91
20160418,13895.05
20160419,13921.95
20160420,13720.07
20160421,13628.28
20160422,13717.07
20160425,13719.26
20160426,13775.59
20160427,13758.17
20160428,13770.38
20160429,13738.20
20160503,13949.94
20160504,13923.45
20160505,13933.48
20160506,13635.64
20160509,13420.20
20160510,13463.22
20160511,13557.65
20160512,13620.04
20160513,13555.75
20160516,13622.42
20160517,13570.60
20160518,13473.10
20160519,13471.08
20160520,13496.13
20160523,13548.51
20160524,13491.13
20160525,13497.51
20160526,13517.17
20160527,13543.55
20160530,13573.07
20160531,13912.90
20160601,13884.50
20160602,13873.40
20160603,13958.33
20160606,13940.42
20160607,13931.67
20160608,13881.12
20160613,13560.84
20160614,13605.48
20160615,13749.58
20160616,13663.07
20160617,13762.08
20160620,13797.83
20160621,13786.47
20160622,13864.17
20160623,13809.74
20160624,13658.46
20160627,13774.38
20160628,13822.49
20160629,13879.68
20160630,13924.37
20160701,13964.57
20160704,14138.18
20160705,14120.58
20160706,14138.78
20160707,14124.41
20160708,14077.99
20160711,14131.77
20160712,14460.87
20160713,14557.40
20160714,14500.12
20160715,14546.51
20160718,14630.28
20160719,14520.39
20160720,14484.24
20160721,14557.15
20160722,14410.50
20160725,14488.12
20160726,14672.82
20160727,14587.32
20160728,14784.80
20160729,14773.38
20160801,14713.61
20160802,14751.27
20160803,14769.56
20160804,14794.64
20160805,14829.01
20160808,14974.99
20160809,15031.99
20160810,14958.56
20160811,14959.05
20160812,15295.06
20160815,15689.98
20160816,15581.71
20160817,15550.19
20160818,15507.62
20160819,15517.76
20160822,15432.66
20160823,15469.47
20160824,15447.67
20160825,15359.98
20160826,15323.27
20160829,15280.12
20160830,15338.10
20160831,15422.95
20160901,15299.85
20160902,15366.79
20160905,15427.18
20160906,15529.85
20160907,15520.82
20160908,15543.80
20160909,15407.71
20160912,15163.03
20160913,15166.38
20160914,15016.37
20160919,15154.55
