date,value
20081202,6.170003
20081203,6.170003
20081204,6.286362
20081205,6.393845
20081208,6.675474
20081209,6.516243
20081210,6.725049
20081211,6.583540
20081212,6.271598
20081215,6.305685
20081216,6.391852
20081217,6.416972
20081218,6.570497
20081219,6.594319
20081222,6.449338
20081223,6.102283
20081224,5.982964
20081225,5.938552
20081226,5.938552
20081229,5.938552
20081230,5.938552
20081231,5.938552
20090105,5.938552
20090106,6.148842
20090107,6.118135
20090108,5.968448
20090109,6.068470
20090112,6.066607
20090113,5.916529
20090114,6.234352
20090115,6.228463
20090116,6.359221
20090119,6.442868
20090120,6.508759
20090121,6.513686
20090122,6.572666
20090123,6.534988
20090202,6.587688
20090203,6.761472
20090204,6.981256
20090205,6.932943
20090206,7.224326
20090209,7.415987
20090210,7.476288
20090211,7.490770
20090212,7.403097
20090213,7.688681
20090216,7.925741
20090217,7.669752
20090218,7.309685
20090219,7.359591
20090220,7.496119
20090223,7.732488
20090224,7.360973
20090225,7.391379
20090226,7.000486
20090227,6.857288
20090302,6.944481
20090303,6.833522
20090304,7.360643
20090305,7.431310
20090306,7.399281
20090309,7.106457
20090310,7.234992
20090311,7.157594
20090312,7.160208
20090313,7.136412
20090316,7.290997
20090317,7.579375
20090318,7.594758
20090319,7.760851
20090320,7.712057
20090323,7.962577
20090324,7.985622
20090325,7.837377
20090326,8.112595
20090327,8.169472
20090330,8.109621
20090331,8.216854
20090401,8.335834
20090402,8.469237
20090403,8.455446
20090407,8.445201
20090408,8.090662
20090409,8.245127
20090410,8.527736
20090413,8.726848
20090414,8.814822
20090415,8.825999
20090416,8.810766
20090417,8.703293
20090420,8.892760
20090421,8.746198
20090422,8.380332
20090423,8.432942
20090424,8.364708
20090427,8.153608
20090428,8.162862
20090429,8.520435
20090430,8.595759
20090504,8.911870
20090505,8.954715
20090506,9.080125
20090507,9.114648
20090508,9.219928
20090511,9.024511
20090512,9.239367
20090513,9.338247
20090514,9.237414
20090515,9.255622
20090518,9.274490
20090519,9.415014
20090520,9.323465
20090521,9.102689
20090522,9.059003
20090525,9.112695
20090526,8.987254
20090527,9.182280
20090601,9.569749
20090602,9.587506
20090603,9.920322
20090604,10.005561
20090605,9.963617
20090608,10.006012
20090609,10.049067
20090610,10.127036
20090611,10.047925
20090612,9.874682
20090615,10.127186
20090616,10.099123
20090617,10.286818
20090618,10.458379
20090619,10.541425
20090622,10.545752
20090623,10.529347
20090624,10.649019
20090625,10.662329
20090626,10.730653
20090629,10.947552
20090630,10.943136
20090701,11.248910
20090702,11.436064
20090703,11.668347
20090706,11.843363
20090707,11.666124
