date,value
20230801,1.185341
20230802,1.176906
20230803,1.187436
20230804,1.192119
20230807,1.182985
20230808,1.179857
20230809,1.176206
20230810,1.178653
20230811,1.151195
20230814,1.142687
20230815,1.139875
20230816,1.131406
20230817,1.135240
20230818,1.121101
20230821,1.104759
20230822,1.113365
20230823,1.094874
20230824,1.102919
20230825,1.098632
20230828,1.111681
20230829,1.122935
20230830,1.122455
20230831,1.115479
20230901,1.123349
20230904,1.140598
20230905,1.132004
20230906,1.129515
20230907,1.113437
20230908,1.107890
20230911,1.116160
20230912,1.114077
20230913,1.106887
20230914,1.105945
20230915,1.098521
20230918,1.104203
20230919,1.102039
20230920,1.097593
20230921,1.087612
20230922,1.107572
20230925,1.100268
20230926,1.093751
20230927,1.096035
20230928,1.092739
20231009,1.091301
20231010,1.083016
20231011,1.086144
20231012,1.096600
20231013,1.084901
20231016,1.073852
20231017,1.077694
20231018,1.069043
20231019,1.045916
20231020,1.039027
20231023,1.028115
20231024,1.031984
20231025,1.037187
20231026,1.040092
20231027,1.054577
20231030,1.060995
20231031,1.057614
20231101,1.057170
20231102,1.052115
20231103,1.061106
20231106,1.075656
20231107,1.071798
20231108,1.069190
20231109,1.069718
20231110,1.061811
20231113,1.059686
20231114,1.060481
20231115,1.068043
20231116,1.057569
20231117,1.056282
20231120,1.058758
20231121,1.060184
20231122,1.049182
20231123,1.054315
20231124,1.047258
20231127,1.039432
20231128,1.041407
20231129,1.032339
20231130,1.034707
20231201,1.030709
20231204,1.023882
20231205,1.004106
20231206,1.005709
20231207,1.003211
20231208,1.005667
20231211,1.011668
20231212,1.013874
20231213,0.996706
20231214,0.991408
20231215,0.988283
20231218,0.984627
20231219,0.986029
20231220,0.975060
20231221,0.985077
20231222,0.986986
20231225,0.990054
20231226,0.983252
20231227,0.986725
20231228,1.010194
20231229,1.015168
20240102,1.015168
20240103,1.013097
20240104,1.005059
20240105,1.000444
20240108,0.989370
20240109,0.991026
20240110,0.987073
20240111,0.991842
20240112,0.988884
20240115,0.988048
20240116,0.993182
20240117,0.974713
20240118,0.986455
20240119,0.985182
20240122,0.972094
20240123,0.975446
20240124,0.987068
20240125,1.003996
20240126,1.001655
20240129,0.993974
20240130,0.978818
20240131,0.971181
20240201,0.971788
20240202,0.961992
20240205,0.967340
20240206,0.995963
20240207,1.004179
20240208,1.009658
20240219,1.019659
20240220,1.021470
20240221,1.033308
20240222,1.040974
20240223,1.041763
20240226,1.032405
20240227,1.043062
20240228,1.031608
20240229,1.048539
20240301,1.054126
20240304,1.054916
20240305,1.061254
20240306,1.057534
20240307,1.052048
20240308,1.055955
20240311,1.067363
20240312,1.069480
20240313,1.063016
20240314,1.060408
20240315,1.062406
20240318,1.071034
20240319,1.064372
20240320,1.066365
20240321,1.065262
20240322,1.055978
20240325,1.051029
20240326,1.055657
20240327,1.045120
20240328,1.049794
20240329,1.054044
20240401,1.069007
20240402,1.065156
20240403,1.061843
20240408,1.053768
20240409,1.053017
20240410,1.045614
20240411,1.045493
20240412,1.038188
20240415,1.057028
20240416,1.047260
20240417,1.061226
20240418,1.062358
20240419,1.055119
20240422,1.052351
20240423,1.046003
20240424,1.049964
20240425,1.052192
20240426,1.066080
20240429,1.076276
20240430,1.071255
20240506,1.085015
20240507,1.085305
20240508,1.077900
20240509,1.086733
20240510,1.087175
20240513,1.086766
20240514,1.084801
20240515,1.076830
20240516,1.080508
20240517,1.090183
20240520,1.093524
20240521,1.089717
20240522,1.091849
20240523,1.080876
20240524,1.070507
20240527,1.079312
20240528,1.072485
20240529,1.073604
20240530,1.068662
20240531,1.064961
20240603,1.067232
20240604,1.074157
20240605,1.068786
